dirty_id,dirty_name,clean_id,clean_name,type,pattern
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:848121,Spencer McBride’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:246104,Spencer McBride,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:848258,Derek Sainsbury’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:848259,Derek Sainsbury,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:848280,Richard Hakluyt’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:848573,Richard Hakluyt,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:848658,Zerahemnah’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:35665,Zerahemnah,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:848706,Amlicite/Amalekite’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:848655,Amlicite/Amalekite,concept,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:848767,"the Sons of Mosiah,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:589597,the Sons of Mosiah,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:848869,"Lehi and Nephi,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:125872,Lehi and Nephi,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849002,Bar-Ilan’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:847182,Bar-Ilan,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849007,the Western Roman Empire’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:648808,the Western Roman Empire,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849025,Blythe’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:880947,Blythe,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849041,Ann Taves’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:605570,Ann Taves,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849084,Franz Schubert’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:290508,Franz Schubert,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849247,D. Lamoni’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849243,D. Lamoni,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849250,B. Lamoni’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849246,B. Lamoni,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849255,Jack R. Lundbom’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:675775,Jack R. Lundbom,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849257,David A. Dorsey’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849259,David A. Dorsey,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849348,Patrick Mason’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:189185,Patrick Mason,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849362,Leonard Arrington’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:116540,Leonard Arrington,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849419,Edward L. Kimball’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:76160,Edward L. Kimball,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849422,Arrington’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:232565,Arrington,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849448,the Nauvoo Expositor ’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:245776,the Nauvoo Expositor,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849544,Robert Bunker’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849520,Robert Bunker,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849724,The Jewish Annotated New Testament:,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:650003,The Jewish Annotated New Testament,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849904,"O. S. Wintermute,",4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:860444,O. S. Wintermute,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849995,Slick’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849992,Slick,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:850237,Zoram’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:27253,Zoram,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:850363,the Smithsonian Institute’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:834968,the Smithsonian Institute,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:850394,Stephen Covey’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:122176,Stephen Covey,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:850449,the Westminster Assembly’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:867679,the Westminster Assembly,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:850515,Maria Raeder’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:850408,Maria Raeder,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:850533,Foschini’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:701106,Foschini,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:850660,John Tvedtnes’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:639803,John Tvedtnes,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:850698,Eber D. Howe’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:244303,Eber D. Howe,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:850700,W.W. Phelps’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:424809,W.W. Phelps,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:850859,Clifford’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:113888,Clifford,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:850889,Almera Johnson’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:850906,Almera Johnson,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:850949,Denver Snuffer’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:838989,Denver Snuffer,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:850950,Denver Snuffer’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:838984,Denver Snuffer,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:850955,Brigham H. Roberts’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:109296,Brigham H. Roberts,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851005,Lucy Walker’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:188789,Lucy Walker,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851021,Joseph Noble’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:862761,Joseph Noble,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851049,Champollion’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:578543,Champollion,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851110,Kent Jackson’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:627980,Kent Jackson,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851121,Book of Moses’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:574374,Book of Moses,concept,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851122,Kent P. Jackson’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:93728,Kent P. Jackson,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851143,Tabernacles ’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:829650,Tabernacles,concept,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851147,Same-Sex Dynamics ’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851149,Same-Sex Dynamics,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851155,Joseph II’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851154,Joseph II,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851200,Packer’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:136461,Packer,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851202,Clark’s.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:97197,Clark’s,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851272,Same-Sex Dynamics’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851149,Same-Sex Dynamics,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851290,Michael Quinn’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:616537,Michael Quinn,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851313,Jude’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26478,Jude,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851322,Critchlow’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851191,Critchlow,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851323,Mormon Doctrine ’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:84174,Mormon Doctrine,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851345,“Capital Punishment,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26011,Capital Punishment,people,leading_quote
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851371,Deutero-Isaiah’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:369884,Deutero-Isaiah,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851482,Agatha Christie’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:433649,Agatha Christie,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851502,Kuhn’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:707271,Kuhn,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851549,Larry Poulsen’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851547,Larry Poulsen,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851560,Ethan Sproat’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:711620,Ethan Sproat,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851618,Roper’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:836014,Roper,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851635,John Thompson’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:130374,John Thompson,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851643,Eugene England’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:111612,Eugene England,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851650,Robert Rees’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:840951,Robert Rees,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851654,Gordon Thomasson’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:681444,Gordon Thomasson,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851656,William Eggington’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:839961,William Eggington,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851657,Alyson Von Feldt’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:834402,Alyson Von Feldt,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:851658,Midgley’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:262671,Midgley,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:852321,Solomon Spalding’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:397608,Solomon Spalding,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:852402,Greg Smith’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:845613,Greg Smith,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:852510,Moshe Garsiel’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:704186,Moshe Garsiel,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:852543,Soren Kierkegaard’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:734286,Soren Kierkegaard,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:852547,Martin Buber’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:116578,Martin Buber,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:852556,Stephen Mansfield’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:852553,Stephen Mansfield,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:852654,Austin King’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:232290,Austin King,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:852679,Grover’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:168315,Grover,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:852723,V. Garth Norman’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:834253,V. Garth Norman,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:852724,Kirk Magleby’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:727536,Kirk Magleby,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:852736,The LDS Church’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:144430,The LDS Church,concept,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:852769,Hare Teimana’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:251086,Hare Teimana,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:852823,Simon Southerton’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:840303,Simon Southerton,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:852831,Hannah Cox’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:852765,Hannah Cox,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:852987,Brant Gardner’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:605653,Brant Gardner,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:852991,Neylan McBaine’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:266370,Neylan McBaine,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:852994,Michael Ash’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:847817,Michael Ash,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853010,Korihor’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:26598,Korihor,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853152,J. B. Phillips’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:139684,J. B. Phillips,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853269,Taylor Petrey’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:649175,Taylor Petrey,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853288,Judith Butler’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853315,Judith Butler,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853323,Fanon’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853320,Fanon,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853331,Martin Luther King Jr.’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:90485,Martin Luther King Jr.,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853415,Bal’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:748476,Bal,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853418,Eilberg-Schwartz’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:653187,Eilberg-Schwartz,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853419,Mark S. Smith’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:625182,Mark S. Smith,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853435,The Arcus Foundation’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853326,The Arcus Foundation,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853444,George W. Bush’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:618066,George W. Bush,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853445,Hillary Clinton’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:884075,Hillary Clinton,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853482,Daniel Schacter’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853450,Daniel Schacter,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853493,Samuel Brown’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:393071,Samuel Brown,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853582,Schucman’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:849043,Schucman,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853589,Scott Dunn’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853626,Scott Dunn,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853636,Lew Wallace’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:88243,Lew Wallace,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853658,the Mormon Studies Review’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:840619,the Mormon Studies Review,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:853688,William L. Davis’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:840886,William L. Davis,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:854073,Richard Bushman’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:262413,Richard Bushman,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:854155,Allen J. Christenson’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:672816,Allen J. Christenson,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:854175,Gerald Smith’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:854181,Gerald Smith,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:854250,Park’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:854255,Park,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:854252,Benjamin Park’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:854249,Benjamin Park,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:854263,Glen Leonard’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:387543,Glen Leonard,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:854264,T. Edgar Lyon’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:229046,T. Edgar Lyon,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:854285,Bradley J. Kramer’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:259926,Bradley J. Kramer,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:854287,Brant A. Gardner’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:605468,Brant A. Gardner,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:854471,Josiah Priest’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:578726,Josiah Priest,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:854611,Catherwood’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:854469,Catherwood,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:854623,Copan’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:578548,COPAN,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:854701,Apron Apron,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:457738,Apron,person,duplicated_word
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:855280,Solomon Caesar Malan’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:671765,Solomon Caesar Malan,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:855281,M. D. Johnson’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:625690,M. D. Johnson,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:855320,Theodore’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:354742,Theodore,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:855385,J. SMITH jr.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:855386,J. Smith JR,person,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:855399,Samuel Zinner’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:846983,Samuel Zinner,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:855517,Ford-Massingberd’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:855516,Ford-Massingberd,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:855519,Verse 18’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:627402,Verse 18,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:855524,Lady Zion’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:855403,Lady Zion,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:855527,Richard Laurence’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:516416,Richard Laurence,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:855582,Bruce McConkie’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:112110,Bruce McConkie,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:855842,Aminadab’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:489411,AMINADAB,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:855876,Aminadab’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:37000,Aminadab,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:855893,Benjamin Urrutia’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:850654,Benjamin Urrutia,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:855972,Frank Moore Cross’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:623241,Frank Moore Cross,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856205,Foundation’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:126125,Foundation,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856213,Milton’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:76148,Milton,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856214,James Bond’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:721833,James Bond,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856315,Malissa Lott’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:616654,Malissa Lott,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856321,Udney Jacob’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856489,Udney Jacob,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856479,Benjamin Winchester’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:231980,Benjamin Winchester,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856542,Khayyám’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856529,Khayyám,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856547,Omar Khayyám’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856523,Omar Khayyám,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856731,Ammoron’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:36025,Ammoron,people,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856748,. Cf.,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:845436,. Cf,period,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856822,Valerie Hudson’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:433610,Valerie Hudson,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856824,Sharon Eubank’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:93935,Sharon Eubank,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856828,William Atkin’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:683226,William Atkin,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856834,Warner P. Woodworth’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:711119,Warner P. Woodworth,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856836,Michael Otterson’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:211524,Michael Otterson,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856856,Peter Williams’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856847,Peter Williams,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856899,John L. Sorenson’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:186690,John L. Sorenson,person,possessive
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856942,El-beth-el :,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:447023,El-beth-el,people,trailing_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:856994,James Muilenburg’s,4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:682176,James Muilenburg,person,possessive
