neo4j_id,name,type,reason
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:823629,Juan 8:9,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:823699,Juan 6:7–9,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:823825,Testimonio:</strong>,place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:823837,Juan 17:20–26,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:823989,share</a>.</p,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:824013,"id=""aside1_p12"">Confié",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:824105,Romanos 3:24–25 Pablo,place,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:824107,justicia</i>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:824301,Juan 9:6–7,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:824526,Romanos 13:9–10,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:824603,Colosenses 3:18–4:1,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:824604,Pedro 2:13–3:12,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:824605,Tito 2:1–10,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:824606,Tito 3:1–2,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:824614,Pedro 3:1–6,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:824631,Mormón 9:24,place,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:824659,"id=""aside1_p1"">Tu",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:824711,Nefi 2:2–7:,place,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:824736,Primary1stCounselor</a>.</p>,place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:824738,perspectiva.</strong>,place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:824883,Nefi 33:10–11,place,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:824893,Nefi 9:1–5,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825013,Mosíah 24:10–12,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825087,"general-conference/2022/10/17rasband?lang=spa"">Hoy</a>”.</p>",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825222,"class=""subordinate"">(<a",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825241,Nefi 31:2–20,place,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825246,Nefi 23:11) Ser humilde,place,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825273,Análisis:</strong> ¿De,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825309,Nefi 31:7–12,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825326,Mormón 1:11</a></i></p,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825328,"id=""aside3_p3"">Enseñe",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825363,"id=""aside1_p1"">Las hermanas Mkhize",place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825377,Jacob 5,place,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825384,Juan 11:31–36,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825385,Lucas 8:26–36,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825438,"href=""#note6""></a",place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825440,"id=""p16"">La",place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825521,"id=""aside17_p3"">Élder Ulisses Soares",place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825555,"class=""dominant"">“</span",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825556,"class=""dominant"">”</span></p",place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825623,Santiago 2:19–20,place,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825677,"id=""aside1_p10"">Utilizando",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825849,"id=""aside1_p5"">Boyd K. Packer",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825909,"id=""p_iGGSg"">Distress Centre",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:825940,Análisis:</strong> ¿,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:826025,"id=""p_braaZ"">Consulta",place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:826112,Juan 4:9–29,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:826138,"id=""p_lHtXq"">Emily Abel",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:826142,animé</i>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:826144,Análisis:</strong> ¿Cómo,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:826197,adultos</cite><em,people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:826242,"id=""p_maoUy"">Daniel A.",place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:826311,"id=""p_mnPB3"">Brent H. Nielson",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:826335,Dios</strong>,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:826422,"id=""p_sgRi5"">Dallin H. Oaks",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:826448,I</em></strong>,place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:826449,Campo de Sion.</p>,place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:826464,"id=""p_cdudN"">Puedes",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:826539,Iglesia</a>.</p,place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:826624,"id=""p_x2jU2"">Madelyn Davis",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:826676,"id=""p_gvtUc"">Madison Neuner",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:826685,Iglesia.</strong></a></p,place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:826779,"id=""p_nN1sI"">Joshua Mason",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:826880,"id=""p_b7bZT"">Reyna I. Aburto",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827007,"id=""p_iVaVw"">El",place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827018,"id=""aside2_p1"">“[José Smith",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827020,Santiago 4:8 Gracias,place,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827033,Juan 13:4–8,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827038,Juan 21:12–17,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827231,"id=""p_rlW5I"">Melissa K. Goates-Jones",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827286,Malaquías 3:8–12,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827292,Nefi 4:16–35,place,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827295,"id=""p_wJHIL"">Puedes",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827314,"href=""saints",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827402,"id=""p_gta3W"">Tyler Andrus",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827413,"id=""sec_pu3yA",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827416,"id=""sec_jFpri",place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827425,"id=""p_uuvkT"">Comiencen",place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827461,"id=""p_vyk2W"">Dallin H. Oaks",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827477,"id=""p_zvx3k"">¡Síguenos",place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827546,"id=""p_wVtS8"">Allie Arnell",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827567,"id=""p_bWfnH"">Emily Jensen",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827615,"id=""p_wShRg"">Matthew Wagstaff",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827639,"id=""p_xmyOG"">Heather J.",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827640,"id=""p_xmyOG"">Heather J. Johnson",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827642,"id=""p_hTFQr"">Puedes",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827713,"id=""p_zqpRp"">Abby Larkins",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827770,"id=""p_xWPKR"">Puedes",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827776,"id=""p_q5a3r"">El Salvador",place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827781,"id=""p_uhPlW"">Puedes",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827804,Juan 4:4–26,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827810,"id=""p_aZ43v"">Crear",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827819,sexualidad</a>,place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827887,Señor</a></p,people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:827988,"id=""p_gzfqO"">Puedes",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:828001,Mateo 3:1–2,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:828051,"id=""sec_mnQ4A",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:828099,"id=""p_rd4NM"">Puedes",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:828115,Madelyn Maxfield</strong>,people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:828154,Fortaleza de la Juventud</i>,place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:828199,"id=""p_efQ3Q""><span",place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:828209,Juan 20:1–13,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:828210,"id=""p_vR8Sk"">Puedes",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:828233,Juan 20:10–11,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:828283,Juan 20:8–9,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:828323,"id=""p_j2h3F"">Puedes",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:828366,"id=""p_bzzxM"">Consulta",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:828398,Éxodo 7,place,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:828403,"id=""p_zQXBj"">Presidente Dallin H. Oaks",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:828436,"id=""p_tGoBx"">Puedes",person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:828468,"id=""p_g2E76"">El Salvador",place,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:828530,Mateo 4:19–20,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:830838,D&C 84:85 Discuss,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:830840,Matthew 14:22-26,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:830880,Matthew 14:14-21,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:830948,John 7:16-17,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:830954,Matthew 7:7-8,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:830985,Abraham 3:22-28,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831010,Helaman 5:40,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831011,Helaman 10:3,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831124,Mark 6:70,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831126,John 4:7-8,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831140,Alma 11:43-44,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831147,Luke 24:15-16,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831174,Alma 18:24-32,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831197,Nephi 32:3 Alma 31:5,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831256,Matthew 7:7-11,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831259,Mark 11:24.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831260,John 14:13-14,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831274,Matthew 22:17-22,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831278,Luke 10:30-35,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831299,Matthew 12:3,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831303,Galatians 5:21 Drunkenness,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831519,Luke 24:1–35,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831599,Timothy 4:13–16</a>).</p,person,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831625,John 15:1–6,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831683,"id=""aside2_p1"">“Teach",people,html_fragment
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831708,John 4:1–30,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831832,Moroni 7:29–32,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:831929,Juan 13–17,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832036,Juan 6:26–27,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832231,Juan 4:1–30,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832413,Isaiah 65:17-25,place,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832614,John 14:28.2.9,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832628,John 3:1-3.12.40 Pers,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832630,Luke 17:5-10.15.44,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832632,John 17:3.20.12,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832634,Alma 33:19-20,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832636,Mark 14:12-72,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832637,Luke 22:7-71,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832638,Mosiah 5:7.26.25 Church News,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832657,John 1:19.27.32 Ibid.,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832658,John 10:11-18.29.37,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832662,Alma 11:38-39,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832664,John 10:17-18.31.44 Era,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832666,Luke 2:42-50.32.50 Inspired Version,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832667,John 5:19-20.33.52 D. & C. 93:16-17,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832707,John 3:1-3,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832714,John 1:1-5,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832748,Luke 3:45.93-16 Era,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832772,Alma 42:6-11.111-12 2,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832782,John 5:21-24,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832784,Luke 22:39-44,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832804,John 5:16.136-39 Origin,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832832,Luke 7:24-30,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832833,Mark 16:14-17,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832834,Mark 16:14-15.163-32,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832843,John 14:17.176-32,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832845,Amos 3:7.189-10 Rel,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832869,John 5:30-33.207-11,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832870,Mark 1:9-11,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832937,John 2:3-5.296-14,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832949,John 3:19.308-8 Conf,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:832951,John 3:19.309-11 Pers,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833069,Matthew 12:31-32,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833074,Alma 2 ’s,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833078,Mosiah 4,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833162,John 5:28-29.3-5 Conf,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833169,John 5:24.10-20,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833171,Mosiah 15:26-27,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833182,John 14:2.21-4 Era,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833197,Mark 8:38.29-33,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833205,John 3:1-3.37-9,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833208,Mosiah 5:7.38-11 D. & C. 84:38.39-12 Rel,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833213,John 14:2.41-17 Rel,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833224,John 14:12-27,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833230,John 3:5.53-46,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833250,Luke 15:11-32.76-59 Era,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833256,John 5:16-17.91-18,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833259,Alma 42:24-25.100-1 Elijah,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833260,Mark 6:15,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833261,James 5:17.101-2 Conf,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833265,Luke 9:28-36.110-13,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833295,John 5:24-27,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833298,Alma 29:4.135-18,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833307,Luke 40:33-34,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833312,Mark 8:36-37,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833317,Alma 40:11-14.158-13,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833318,John 5:24-25,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833321,John 3:5.163-25 Gen. & Hist,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833334,Alma 34:31-34,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833337,Alma 34:31-32.181-3 Rel,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833341,Alma 34:30-35,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833344,Mark 5:6-10,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833345,Luke 8:28-31,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833360,John 3:1-3.217-7 Rev,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833361,Luke 10:18.219-13,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833365,John 11:25-26.226-35,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833367,John 5:24.227-38,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833369,Alma 40:11-14.230-48,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833370,Luke 23:39-43.230-50,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833371,Luke 16:19-31.231-1 Gen. & Hist,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833394,John 10:11-18,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833395,John 5:19-30,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833396,Luke 10:22.261-9,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833400,Alma 11:43-44.268-25 2,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833405,Luke 24:30-43,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833406,John 20:14-23.270-31,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833422,John 7:15-17,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833424,John 5:28-29.275-47,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833427,Luke 1:39-41.281-64 Pers,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833436,Mosiah 3:24-27,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833445,John 11:25.301-54 1 Cor,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833460,John 5:19-27.309-16,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833469,Amos 8:9.312-25,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833475,Alma 46:40.316-30,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833477,Ether 13:2.320-41 Journal of Discourses,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833480,John 4:14-15,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833481,Luke 10:27.328-12 D. & C. 84:44,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833497,Mosiah 17:1-4,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833500,Luke 22:14-20.341-13,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833501,John 3:14-15,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833504,John 6:48-57.345-22 1,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833513,Alma 2,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833673,Ether 3:22-24,period,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833811,Peter 2:19-22,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833834,Mark 1:2-8,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833839,Luke 18:8.10-37 Conf,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833860,Jude 1:14-19,concept,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833887,Luke 6:46.50-42,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833914,Alma 13:3-9,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833918,Alma 13:14-19,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833929,Alma 6:8,people,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833968,Mosiah 13:15.121-55,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:833979,Mark 10:28-31,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:834003,Luke 13:12-13.173-36 1,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:834028,Ezra 2 63,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:834063,Luke 21:24-26.258-59,person,scripture_ref
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:834071,Alma 42:25.274-22,person,scripture_ref
