entity_id,name,entity_type,reason
736632,(2) Recorta,place,leading_punct
736633,(3) Divide,place,leading_punct
736634,(4) Coloca,place,leading_punct
736642,estimulará,person,lowercase_token
736669,adornar,person,lowercase_token
736672,buscarla,place,lowercase_token
736738,acuesto,person,lowercase_token
736740,(1) Busquen,place,leading_punct
736741,(3) Busquen,place,leading_punct
736742,recórtenlo,place,lowercase_token
736743,péguenlo,place,lowercase_token
736791,lamentaré,place,lowercase_token
736802,librillo,place,lowercase_token
736820,tarareen,person,lowercase_token
736845,filósofos,place,lowercase_token
736851,carta,people,lowercase_token
736862,sala,person,lowercase_token
736868,español,place,lowercase_token
736874,blanda,person,lowercase_token
736878,Nunca te des por vencido,work,sentence_fragment_es
736960,aceptara,place,lowercase_token
736978,Jamás estoy sola,work,sentence_fragment_es
736988,grifo,person,lowercase_token
736991,seguía,people,lowercase_token
737044,Nunca es demasiado tarde,work,sentence_fragment_es
737108,domino,person,lowercase_token
737132,glissade,place,lowercase_token
737165,muerte,person,lowercase_token
737210,leerlas,place,lowercase_token
737247,Siempre recordaré el grupito,person,sentence_fragment_es
737274,golpee,person,lowercase_token
737343,haitiano,place,lowercase_token
737344,triple,people,lowercase_token
737450,surcó,person,lowercase_token
737475,camioneta,place,lowercase_token
737484,usarían,person,lowercase_token
737533,besarte,place,lowercase_token
737611,habías,person,lowercase_token
737655,volteo,person,lowercase_token
737658,confirmaré,person,lowercase_token
737662,reanudé,person,lowercase_token
737669,fogata,place,lowercase_token
737678,bambú,person,lowercase_token
737726,nació,place,lowercase_token
737762,(2) Pon,place,leading_punct
737796,francés,person,lowercase_token
737813,Nefi 29–33,place,scripture_ref
737858,poseído,place,lowercase_token
737908,bendecía,place,lowercase_token
737913,llevará,person,lowercase_token
737946,También Gazelem Muñoz,person,sentence_fragment_es
737949,thai,place,lowercase_token
737962,distribución,place,lowercase_token
737986,ahí,person,lowercase_token
737990,Después Nicole,person,sentence_fragment_es
737997,transmitían,person,lowercase_token
738009,vendrá,place,lowercase_token
738047,mundana,person,lowercase_token
738106,ganaré,person,lowercase_token
738123,"Gena G., 19 años",person,measurement
738134,"id=""aside1_p2"">¿Y",person,html_fragment
738218,desesperación,person,lowercase_token
738236,90–92.</em></p,person,html_fragment
738249,(1) Él,place,leading_punct
738250,(2) Él era el Unigénito del Padre,place,leading_punct
738289,viviera,place,lowercase_token
738337,motocicleta,place,lowercase_token
738387,(2) Pida a los niños,place,leading_punct
738388,(3) Divida,place,leading_punct
738416,usaré,place,lowercase_token
738417,mantendré,place,lowercase_token
738419,Desde niño me prepararé,work,sentence_fragment_es
738441,También entendía,person,sentence_fragment_es
738445,Juan 4:46–53,person,scripture_ref
738449,Juan 3:5–7,person,scripture_ref
738450,exploró,person,lowercase_token
738496,Antes del Tiempo,people,sentence_fragment_es
738539,Friend</em>,place,html_fragment
738600,jeans,person,lowercase_token
738734,Liahona</em>)</p,person,html_fragment
738764,proporcione,person,lowercase_token
738794,sermoneó,person,lowercase_token
738800,pizarra,person,lowercase_token
738831,Llamar</em>,place,html_fragment
738850,Mateo 5:14–16,work,scripture_ref
738877,"Cuando estés en Roma, haz como estos romanos",work,sentence_fragment_es
738981,"href=""mailto",person,html_fragment
739001,frío,people,lowercase_token
739009,progresé,person,lowercase_token
739010,Antes me,people,sentence_fragment_es
739024,solía,person,lowercase_token
739034,Santiago 1:7–8,person,scripture_ref
739051,"id=""aside1_p20"">Jesucristo",place,html_fragment
739052,"id=""aside1_p21"">Libro de Mormón",place,html_fragment
739054,"id=""aside1_p26"">Primaria",place,html_fragment
739055,"id=""aside1_p28"">Sacrificio",person,html_fragment
739056,"id=""aside1_p30"">Talento",person,html_fragment
739057,"id=""aside1_p31"">Tentación",place,html_fragment
739077,Nunca olvides que eres mormón,work,sentence_fragment_es
739087,"id=""aside1_p32"">Restauración",place,html_fragment
739096,"id=""aside3_p12"">Concedo",place,html_fragment
739124,"id=""aside1_p8"">Joseph B. Wirthlin Jr",place,html_fragment
739140,cambie,person,lowercase_token
739157,"id=""aside1_p15"">Gracia",place,html_fragment
739158,"id=""aside1_p22"">Oración",place,html_fragment
739159,"id=""aside1_p25"">Plan de salvación",place,html_fragment
739160,"id=""aside1_p32"">Servicio",person,html_fragment
739161,"id=""aside1_p34"">Sociedad de Socorro",place,html_fragment
739164,"id=""aside1_p1"">Marion G. Romney",person,html_fragment
739209,sel,person,lowercase_token
739211,"id=""aside2_p20"">Leche",person,html_fragment
739241,9:2–3</a>).</p,person,html_fragment
739249,"id=""aside1_p19"">Llamamientos",person,html_fragment
739250,"id=""aside1_p20"">Maestras",person,html_fragment
739251,"id=""aside1_p25"">Primaria",person,html_fragment
739259,juventud’</em>,place,html_fragment
739264,oyó,people,lowercase_token
739276,Antes de la,people,sentence_fragment_es
739282,parpadear,person,lowercase_token
739287,Santiago 1:5–6,work,scripture_ref
739298,Mientras Dilson,person,sentence_fragment_es
739325,Fortaleza de la Juventud”.</em></p>,place,html_fragment
739329,recaer,place,lowercase_token
739331,"id=""aside1_p16"">Familia",place,html_fragment
739332,"id=""aside1_p26"">Música",place,html_fragment
739333,"id=""aside1_p35"">Servicio",place,html_fragment
739334,"id=""aside1_p36"">Talentos",place,html_fragment
739350,"id=""aside3_p12"">Concedo",person,html_fragment
739356,maratones,place,lowercase_token
739432,alcanzó,people,lowercase_token
739454,"id=""aside1_p33"">Valor",place,html_fragment
739459,familia?”</p>,place,html_fragment
739518,repetían,person,lowercase_token
739519,hablé,place,lowercase_token
739555,Desde abajo hasta arriba,work,sentence_fragment_es
739573,apóyala,place,lowercase_token
739643,"id=""aside1_p11"">Abril",people,html_fragment
739691,"id=""aside1_p16"">Mujer",place,html_fragment
739692,"id=""aside1_p21"">Preparación",place,html_fragment
739712,barrió,place,lowercase_token
739738,reúne,person,lowercase_token
739789,"id=""aside1_p18"">Matrimonio",place,html_fragment
739790,"id=""aside1_p33"">Testimonio",person,html_fragment
739809,"id=""aside3_p1"">Jesús",person,html_fragment
739813,presión,place,lowercase_token
739815,magnifiqué,person,lowercase_token
739818,"data-scale=""200""></span></p",place,html_fragment
739837,"id=""aside2_p2"">2",place,html_fragment
739848,pie,person,lowercase_token
739850,tofu,place,lowercase_token
739859,(1) Leer las Escrituras,place,leading_punct
739860,(2) leerlas,place,leading_punct
739869,niñerías,person,lowercase_token
739883,(2) ¿Quiere,place,leading_punct
739885,ama,person,lowercase_token
739895,Juan 13:4–15—Jesús,person,scripture_ref
739916,"id=""aside1_p3"">2",place,html_fragment
739917,"id=""aside1_p5"">4",place,html_fragment
739918,sí.</p>,place,html_fragment
739929,"id=""aside2_p15"">Libro de Mormón",place,html_fragment
739930,"id=""aside2_p22"">Primaria",person,html_fragment
739931,"id=""aside2_p24"">Reverencia",place,html_fragment
739932,"id=""aside2_p27"">Servicio",place,html_fragment
739936,falso”.</p>,person,html_fragment
739961,ataré,people,lowercase_token
739963,noruego,place,lowercase_token
739964,abr,person,lowercase_token
739965,may,person,lowercase_token
739966,jul,person,lowercase_token
740007,internet:</strong> Colabora,place,html_fragment
740019,Su luz.</p>,person,html_fragment
740035,Mientras Rachel,person,sentence_fragment_es
740053,Jehová</em>,place,html_fragment
740118,También Jared,person,sentence_fragment_es
740135,Levítico 1:5–6,person,scripture_ref
740162,Jesús el Cristo</em>,person,html_fragment
740175,Christus</em>,place,html_fragment
740176,Christus</em>,person,html_fragment
740186,vacunar,person,lowercase_token
740204,Samuel 19–26,person,scripture_ref
740205,Samuel 11:2–17,person,scripture_ref
740209,veía,place,lowercase_token
740230,oraré,place,lowercase_token
740231,confiaré,place,lowercase_token
740272,singalés,place,lowercase_token
740301,Cuando las cosas parecían marchar mal,work,sentence_fragment_es
740318,"id=""aside1_p10"">Salt Lake City",place,html_fragment
740328,Keyboard Course</em>,person,html_fragment
740389,Santiago 5:14–15 D.,place,scripture_ref
740398,Cuando los patos no flotan,work,sentence_fragment_es
740487,Cuando conocí el Evangelio,work,sentence_fragment_es
740501,"id=""aside2_p11"">Cumpliendo",person,html_fragment
740635,sorbito,person,lowercase_token
740637,"Fortaleza de la Juventud,</em> folleto",place,html_fragment
740708,Entonces Ryan,person,sentence_fragment_es
740789,"id=""aside2_p3"">Elaine S. Dalton",person,html_fragment
740829,tailandés,person,lowercase_token
740862,retinopatía,person,lowercase_token
740888,Samuel 7:1–13,person,scripture_ref
740918,tendrán,person,lowercase_token
740926,Fortaleza de la Juventud</em>”.</p>,place,html_fragment
740957,Nunca olvidaré,place,sentence_fragment_es
740975,7:9–13</a></p,person,html_fragment
740986,producía,person,lowercase_token
741013,indonesio,person,lowercase_token
741077,Juan 8:56–58,person,scripture_ref
741087,Mine Errand from the Lord</em>,person,html_fragment
741291,Faith in Jesus Christ</em>,people,html_fragment
741311,llévenle,person,lowercase_token
741313,Cuando me volví invisible,work,sentence_fragment_es
741321,"id=""aside2_p1"">A",person,html_fragment
741376,"id=""aside1_p2"">2",place,html_fragment
741411,Nefi 2:27–28,person,scripture_ref
741423,La Enseñanza: El llamamiento más importante</em>,place,html_fragment
741429,quedaré,person,lowercase_token
741455,cafeterías,place,lowercase_token
741502,"id=""aside2_p24"">Los Servicios de Bienestar",place,html_fragment
741518,microfilmes,place,lowercase_token
741565,Bienestar</em>,place,html_fragment
741566,Joseph B. Wirthlin</span>,person,html_fragment
741568,Después de la,place,sentence_fragment_es
741578,floté,person,lowercase_token
741595,Heber J. Grant</span>,person,html_fragment
741599,Cuando me bautizo hago un convenio con Dios.,work,sentence_fragment_es
741623,(3) Piensa,place,leading_punct
741625,Cuando vuelva a ver a mi hermano ,work,sentence_fragment_es
741797,resucitemos,person,lowercase_token
741833,cantonés,place,lowercase_token
741917,"data-aid=""125118302",person,html_fragment
741922,46:12</a>,place,html_fragment
741925,Moroni 8:7–9,person,scripture_ref
741941,Mormón 8:1–8,place,scripture_ref
741960,Ye Are the Light of the World</em>,person,html_fragment
741978,whether,person,lowercase_token
741981,book-of-mormon?lang=spa</span></a>.</strong></p,person,html_fragment
742034,Así como Cristo nos consuela,work,sentence_fragment_es
742052,"id=""aside1_p10"">Traza",place,html_fragment
742053,"id=""aside1_p13"">Extiende",person,html_fragment
742054,"id=""aside1_p16"">Cuelga",place,html_fragment
742061,Después de Navidad,place,sentence_fragment_es
742077,tuyo”.</p>,place,html_fragment
742087,brillad,person,lowercase_token
742127,guarderías,person,lowercase_token
742130,neoplasia,place,lowercase_token
742154,raro,person,lowercase_token
742208,"id=""aside1_p1"">A continuación",place,html_fragment
742225,"Cuando hacemos lo justo, somos bendecidos",work,sentence_fragment_es
742294,mayor,person,lowercase_token
742300,"id=""aside1_p1"">“Buscaré",people,html_fragment
742314,Sociedad de Socorro</em>,people,html_fragment
742334,Amós 3:7,work,scripture_ref
742359,2 Timoteo 3:16–17,work,scripture_ref
742364,Quizá debamos orar,work,sentence_fragment_es
742390,Canadá:</em></strong> México,place,html_fragment
742402,apliqué,place,lowercase_token
742404,casamiento,place,lowercase_token
742442,"id=""aside1_p1"">A Carly",place,html_fragment
742457,Hageo 1:5–7,person,scripture_ref
742466,Fortaleza de la Juventud</em>,place,html_fragment
742509,profundizó,place,lowercase_token
742510,Cuando los buenos planes no funcionan,work,sentence_fragment_es
742578,—Quaid H.,place,leading_punct
742579,relevante,place,lowercase_token
742617,Siempre en el medio,work,sentence_fragment_es
742630,Santiago 5:14–15,person,scripture_ref
742704,bronquiolitis,person,lowercase_token
742718,verdaderos,person,lowercase_token
742766,difícil,place,lowercase_token
742768,junté,place,lowercase_token
742776,Fortaleza de la Juventud</em>?</p,place,html_fragment
742801,confié,place,lowercase_token
742807,Fortaleza de la Juventud</em>.</p>,place,html_fragment
742848,indexar,person,lowercase_token
742891,"id=""aside2_p1"">“El Salvador",place,html_fragment
742892,feliz”.</p>,place,html_fragment
742908,1 Corintios 15:20–22,work,scripture_ref
742915,regalarían,person,lowercase_token
742931,húngaro,person,lowercase_token
742957,Nunca solos,work,sentence_fragment_es
743022,bádminton,place,lowercase_token
743029,leí,place,lowercase_token
743030,experimenté,person,lowercase_token
743036,"id=""aside1_p1"">Evelyn habló",person,html_fragment
743074,2:3–27</a></p,person,html_fragment
743102,pertenece?”.</p>,place,html_fragment
743117,memoricé,person,lowercase_token
743122,saldar,place,lowercase_token
743143,Malaquías 3:8–9,person,scripture_ref
743147,cuerpo,people,lowercase_token
743148,"id=""aside1_p1"">“La Resurrección",person,html_fragment
743167,Mientras Watoy,person,sentence_fragment_es
743168,Porque Él vive,work,sentence_fragment_es
743199,bendecirá,person,lowercase_token
743200,"id=""aside1_p23"">Hablar",person,html_fragment
743201,"id=""aside1_p24"">Definir",person,html_fragment
743202,"id=""aside1_p26"">Tratar",place,html_fragment
743242,Siempre recuerda a Jesús,work,sentence_fragment_es
743308,"id=""aside4_p5"">Salt Lake City",place,html_fragment
743333,hechos”.</p>,place,html_fragment
743358,Nunca iré a otro baile,work,sentence_fragment_es
743529,"id=""aside3_p7"">“Ustedes",people,html_fragment
743559,trabajaré,person,lowercase_token
743560,amaré,person,lowercase_token
743580,apoyo.</strong> Cuando te casas,place,html_fragment
743598,Señor”.</p>,people,html_fragment
743633,"id=""aside3_p2"">Manuelis R.",place,html_fragment
743662,Quizás Violeta,person,sentence_fragment_es
743707,"id=""aside1_p9"">“Reparto la Santa Cena",place,html_fragment
743779,Siempre lo recuerdo,work,sentence_fragment_es
743782,Moroni 10:32,work,scripture_ref
743850,"Fortaleza de la Juventud,</em> librito",place,html_fragment
743878,advierto,place,lowercase_token
743880,esperarían,person,lowercase_token
743883,Juan 6:2–13,person,scripture_ref
743884,Juan 21:12–13,person,scripture_ref
744028,"id=""aside1_p10"">Confirmar",place,html_fragment
744036,Después de la Primaria,place,sentence_fragment_es
744104,Malaquías 4:5–6</a,people,scripture_ref
744111,Salmos 8:3–6,place,scripture_ref
744182,participaré,person,lowercase_token
744183,optaré,person,lowercase_token
744209,llevé,person,lowercase_token
744220,"p25#p25"">16:25</a>).</p",person,html_fragment
744227,Cuando tus amigos quieren saber el porqué,work,sentence_fragment_es
744247,Juan 13:15-17 Malaquías 3:10 D. y C. 20:77,person,scripture_ref
744298,Ejemplo:</em></strong,people,html_fragment
744306,jefa,place,lowercase_token
744328,Fortaleza de la Juventud.</em></p,place,html_fragment
744371,Samuel 17 Pega,person,scripture_ref
744375,Después de Malaquías,person,sentence_fragment_es
744378,Nehemías 8:1–8,person,scripture_ref
744399,"id=""aside2_p2"">Thomas S. Monson",person,html_fragment
744402,sandalias,person,lowercase_token
744421,Juan 21:6–11,person,scripture_ref
744455,Marcos 4:14–20,person,scripture_ref
744472,Filemón 1:3–9,place,scripture_ref
744473,Judas 1:20–22,person,scripture_ref
744514,"id=""aside1_p11"">¿Qué",place,html_fragment
744549,Cuando Jesús se bautizó,work,sentence_fragment_es
744551,Cuando los buenos amigos flaquean,work,sentence_fragment_es
744556,Siempre hay tiempo para orar,work,sentence_fragment_es
744567,Juan</strong>,person,html_fragment
744570,descendía,person,lowercase_token
744574,"p16-p17#p16"">Mateo 3:16–17</a>)</p",person,html_fragment
744575,6:64–65</a>)</p,person,html_fragment
